Supplier Name,Supplier #,Supplier Site,Payment Number,Payment Date,Payment Currency,Payment Amount,Invoice Number,Invoice Description,Invoice Date,Invoice Amount,Invoice Currency,Inv Amount Withheld,Inv Discount Taken,Inv Amount Paid,Line Amount,Line Description,VIN,Work Order,PO #,Contractor,Week Ending,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62506933,28-MAY-25,USD,80.00,10405664826	,KL7CJPSM8NB532155 From THORNTON CO 80241 To AURORA CO 80011 Operable,23-MAY-25,80.00,USD,,0.00,80.00,80.00,BASE,KL7CJPSM8NB532155,,,,,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62506933,28-MAY-25,USD,80.00,10405664826	,KL7CJPSM8NB532155 From THORNTON CO 80241 To AURORA CO 80011 Operable,23-MAY-25,80.00,USD,,0.00,80.00,0.00,Fuel Surcharge Per Mile,KL7CJPSM8NB532155,,,,,

