Supplier Name,Supplier #,Supplier Site,Payment Number,Payment Date,Payment Currency,Payment Amount,Invoice Number,Invoice Description,Invoice Date,Invoice Amount,Invoice Currency,Inv Amount Withheld,Inv Discount Taken,Inv Amount Paid,Line Amount,Line Description,VIN,Work Order,PO #,Contractor,Week Ending,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62673392,21-OCT-25,USD,191.28,10482527870	,4S4BTGPD7M3167621 From OKLAHOMA CITY OK 73132 To OKLAHOMA CITY OK 73131 Operable,17-OCT-25,101.04,USD,,0.00,101.04,101.04,BASE,4S4BTGPD7M3167621,,,,,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62673392,21-OCT-25,USD,191.28,10482546330	,3N1CP5CV1NL487879 From OKLAHOMA CITY OK 73108 To OKLAHOMA CITY OK 73149 Operable,17-OCT-25,90.24,USD,,0.00,90.24,90.24,BASE,3N1CP5CV1NL487879,,,,,

