Supplier Name,Supplier #,Supplier Site,Payment Number,Payment Date,Payment Currency,Payment Amount,Invoice Number,Invoice Description,Invoice Date,Invoice Amount,Invoice Currency,Inv Amount Withheld,Inv Discount Taken,Inv Amount Paid,Line Amount,Line Description,VIN,Work Order,PO #,Contractor,Week Ending,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62631648,13-SEP-25,USD,80.00,10464034827	,1GMDX03E63D200152 From DENVER CO 80233 To AURORA CO 80011 Operable,11-SEP-25,80.00,USD,,0.00,80.00,80.00,BASE,1GMDX03E63D200152,,,,,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62631648,13-SEP-25,USD,80.00,10464034827	,1GMDX03E63D200152 From DENVER CO 80233 To AURORA CO 80011 Operable,11-SEP-25,80.00,USD,,0.00,80.00,0.00,Fuel Surcharge Per Mile,1GMDX03E63D200152,,,,,

