Supplier Name,Supplier #,Supplier Site,Payment Number,Payment Date,Payment Currency,Payment Amount,Invoice Number,Invoice Description,Invoice Date,Invoice Amount,Invoice Currency,Inv Amount Withheld,Inv Discount Taken,Inv Amount Paid,Line Amount,Line Description,VIN,Work Order,PO #,Contractor,Week Ending,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62519468,06-JUN-25,USD,143.19,10413468570	,KNDJ23AU3N7177352 From LAKEWOOD CO 80215 To AURORA CO 80011 Operable,05-JUN-25,68.19,USD,,0.00,68.19,68.19,BASE,KNDJ23AU3N7177352,,,,,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62519468,06-JUN-25,USD,143.19,10414914453	,3FA6P0H9XDR327333 From LAKEWOOD CO 80215 To AURORA CO 80011 Operable,05-JUN-25,75.00,USD,,0.00,75.00,75.00,BASE,3FA6P0H9XDR327333,,,,,

