Supplier Name,Supplier #,Supplier Site,Payment Number,Payment Date,Payment Currency,Payment Amount,Invoice Number,Invoice Description,Invoice Date,Invoice Amount,Invoice Currency,Inv Amount Withheld,Inv Discount Taken,Inv Amount Paid,Line Amount,Line Description,VIN,Work Order,PO #,Contractor,Week Ending,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62607720,23-AUG-25,USD,125.00,10452661518	,1GTU9BED2NZ177411 From HENDERSON CO 80640 To AURORA CO 80011 Operable,22-AUG-25,125.00,USD,,0.00,125.00,125.00,BASE,1GTU9BED2NZ177411,,,,,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62607720,23-AUG-25,USD,125.00,10452661518	,1GTU9BED2NZ177411 From HENDERSON CO 80640 To AURORA CO 80011 Operable,22-AUG-25,125.00,USD,,0.00,125.00,0.00,Fuel Surcharge Per Mile,1GTU9BED2NZ177411,,,,,

