Supplier Name,Supplier #,Supplier Site,Payment Number,Payment Date,Payment Currency,Payment Amount,Invoice Number,Invoice Description,Invoice Date,Invoice Amount,Invoice Currency,Inv Amount Withheld,Inv Discount Taken,Inv Amount Paid,Line Amount,Line Description,VIN,Work Order,PO #,Contractor,Week Ending,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62549816,04-JUL-25,USD,333.59,10426985560	,1GKS2BKD6MR275179 From BRIGHTON CO 80603 To AURORA CO 80011 Inoperable,03-JUL-25,151.59,USD,,0.00,151.59,151.59,BASE,1GKS2BKD6MR275179,,,,,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62549816,04-JUL-25,USD,333.59,10427292525	,5N1DR2MN0KC611524 From SAPULPA OK 74066 To OKLAHOMA CITY OK 73122 Operable,03-JUL-25,182.00,USD,,0.00,182.00,182.00,BASE,5N1DR2MN0KC611524,,,,,

