Supplier Name,Supplier #,Supplier Site,Payment Number,Payment Date,Payment Currency,Payment Amount,Invoice Number,Invoice Description,Invoice Date,Invoice Amount,Invoice Currency,Inv Amount Withheld,Inv Discount Taken,Inv Amount Paid,Line Amount,Line Description,VIN,Work Order,PO #,Contractor,Week Ending,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62526156,12-JUN-25,USD,560.00,10413509274	,1FT8X3B64EEA94668 From BROOMFIELD CO 80020 To AURORA CO 80011 Operable,11-JUN-25,150.00,USD,,0.00,150.00,150.00,BASE,1FT8X3B64EEA94668,,,,,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62526156,12-JUN-25,USD,560.00,10413509274	,1FT8X3B64EEA94668 From BROOMFIELD CO 80020 To AURORA CO 80011 Operable,11-JUN-25,150.00,USD,,0.00,150.00,0.00,Fuel Surcharge Per Mile,1FT8X3B64EEA94668,,,,,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62526156,12-JUN-25,USD,560.00,10413509431	,1FT8X3B69BEC42423 From BROOMFIELD CO 80020 To AURORA CO 80011 Operable,11-JUN-25,150.00,USD,,0.00,150.00,150.00,BASE,1FT8X3B69BEC42423,,,,,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62526156,12-JUN-25,USD,560.00,10413509431	,1FT8X3B69BEC42423 From BROOMFIELD CO 80020 To AURORA CO 80011 Operable,11-JUN-25,150.00,USD,,0.00,150.00,0.00,Fuel Surcharge Per Mile,1FT8X3B69BEC42423,,,,,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62526156,12-JUN-25,USD,560.00,10414294576	,1N4AZ1BV5PC561169 From DENVER CO 80234 To AURORA CO 80011 Operable,10-JUN-25,80.00,USD,,0.00,80.00,80.00,BASE,1N4AZ1BV5PC561169,,,,,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62526156,12-JUN-25,USD,560.00,10414294576	,1N4AZ1BV5PC561169 From DENVER CO 80234 To AURORA CO 80011 Operable,10-JUN-25,80.00,USD,,0.00,80.00,0.00,Fuel Surcharge Per Mile,1N4AZ1BV5PC561169,,,,,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62526156,12-JUN-25,USD,560.00,10417185782	,1N4AZ1BV1SC562795 From DENVER CO 80234 To AURORA CO 80011 Operable,10-JUN-25,80.00,USD,,0.00,80.00,80.00,BASE,1N4AZ1BV1SC562795,,,,,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62526156,12-JUN-25,USD,560.00,10417185782	,1N4AZ1BV1SC562795 From DENVER CO 80234 To AURORA CO 80011 Operable,10-JUN-25,80.00,USD,,0.00,80.00,0.00,Fuel Surcharge Per Mile,1N4AZ1BV1SC562795,,,,,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62526156,12-JUN-25,USD,560.00,10415452323	,1FTFW1E59PFA63625 From THORNTON CO 80233 To AURORA CO 80011 Operable,10-JUN-25,100.00,USD,,0.00,100.00,100.00,BASE,1FTFW1E59PFA63625,,,,,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62526156,12-JUN-25,USD,560.00,10415452323	,1FTFW1E59PFA63625 From THORNTON CO 80233 To AURORA CO 80011 Operable,10-JUN-25,100.00,USD,,0.00,100.00,0.00,Fuel Surcharge Per Mile,1FTFW1E59PFA63625,,,,,

