Supplier Name,Supplier #,Supplier Site,Payment Number,Payment Date,Payment Currency,Payment Amount,Invoice Number,Invoice Description,Invoice Date,Invoice Amount,Invoice Currency,Inv Amount Withheld,Inv Discount Taken,Inv Amount Paid,Line Amount,Line Description,VIN,Work Order,PO #,Contractor,Week Ending,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62498552,20-MAY-25,USD,100.00,10404008563	,5XXGT4L31LG425149 From BRIGHTON CO 80603 To AURORA CO 80011 Operable,19-MAY-25,100.00,USD,,0.00,100.00,100.00,BASE,5XXGT4L31LG425149,,,,,
S PROVISIONS LLC - CO,95744,RDY-CO-AURORA-1,62498552,20-MAY-25,USD,100.00,10404008563	,5XXGT4L31LG425149 From BRIGHTON CO 80603 To AURORA CO 80011 Operable,19-MAY-25,100.00,USD,,0.00,100.00,0.00,Fuel Surcharge Per Mile,5XXGT4L31LG425149,,,,,

